model_id,date_id,gearbox_id,features_id,km,price
703,3,2,3,38106,40790
295,4,1,4,16019,40790
704,3,2,6,21000,40790
58,5,1,3,9426,40790
705,7,2,4,81033,40790
706,3,1,10,41197,40790
707,4,2,7,26726,40790
708,4,2,3,63849,33990
709,5,1,26,10,33990
689,5,2,3,9496,33990
710,6,2,30,61978,33990
711,6,1,17,94447,33990
712,2,1,6,40775,33990
31,5,1,3,13673,33990
269,4,2,20,15000,33990
713,1,1,31,41212,33990
39,4,2,14,65334,33990
57,5,1,3,9214,33990
706,3,1,10,16705,33990
714,4,2,5,49024,33990
715,5,2,6,9999,33990
716,4,2,6,18448,33990
717,2,2,14,50161,33990
718,5,2,6,31546,33990
719,8,2,38,10000,33990
720,1,2,12,17685,33990
721,3,1,12,43645,33990
722,9,2,6,113727,33990
723,1,1,10,62099,33990
724,8,1,23,9500,33990
322,6,1,45,43142,33990
725,1,1,3,87102,33990
444,8,2,33,10000,33990
726,8,2,6,10000,33990
62,2,2,4,43704,33990
727,4,2,23,27659,33990
728,6,2,4,111289,33990
729,2,2,6,65744,27799
730,2,1,3,69650,27799
16,2,1,12,65354,27799
648,6,1,17,66793,27799
74,5,1,14,11398,27799
731,9,1,5,51479,27799
732,3,1,7,43601,27799
733,5,2,30,17214,27799
571,3,1,11,22702,27799
118,2,1,4,34957,27799
734,3,2,40,64732,27799
735,1,2,6,95000,27799
736,4,2,6,19359,27799
737,3,1,13,35438,27799
498,5,1,14,7851,27799
738,4,1,50,39716,27799
739,2,2,6,62111,27799
144,5,1,14,11349,27799
740,6,2,7,93868,27799
741,5,1,11,10000,27799
742,6,1,1,61694,27799
743,3,2,6,40931,27799
744,4,2,3,13416,27799
35,4,2,6,6872,27799
745,8,2,3,10000,27799
746,9,1,3,101806,27799
58,5,1,3,5739,27799
747,3,1,4,32222,27799
748,6,1,12,98721,27799
749,3,2,4,79631,27799
359,4,2,6,29395,70900
750,5,2,3,12311,70900
751,5,2,3,4177,70900
752,2,2,6,79237,70900
753,5,2,6,10,70900
270,3,2,23,14177,70900
493,5,2,20,28643,70900
754,2,2,7,64422,70900
755,6,1,10,82418,70900
756,5,2,3,6990,70900
63,4,1,8,12973,70900
757,3,2,5,93002,70900
758,3,2,3,25437,70900
356,5,2,3,10000,70900
759,2,2,24,78026,70900
760,4,1,8,19051,70900
761,1,2,1,98286,70900
480,4,1,14,16187,70900
762,3,2,6,62626,70900
763,1,1,5,14305,70900
764,3,2,4,40930,70900
711,11,1,2,78801,70900
765,3,2,24,26446,70900
766,4,1,4,10456,70900
498,4,1,14,10737,70900
767,2,2,45,35053,70900
58,5,1,3,8634,70900
768,5,1,55,1,70900
62,2,2,10,65367,70900
769,2,1,50,34662,70900
392,4,2,3,31704,39490
770,5,2,3,10,39490
256,5,2,6,9500,39490
771,3,1,4,30545,39490
75,4,1,7,10104,39490
152,4,1,27,47100,39490
772,4,2,6,20000,39490
773,1,1,26,51716,39490
689,5,2,3,10000,39490
774,5,2,3,7662,39490
775,7,1,10,92233,39490
776,5,2,3,22865,39490
777,5,2,3,580,39490
56,5,2,3,6168,39490
50,5,2,3,11823,39490
27,5,1,14,12995,39490
778,5,2,38,2000,39490
765,2,2,24,10564,39490
61,3,1,4,69029,39490
779,1,2,20,68237,39490
780,3,2,6,9500,39490
781,8,2,6,100,39490
782,5,1,14,22152,39490
3,3,2,3,59000,39490
783,7,2,6,62779,39490
784,3,2,39,45535,39490
785,3,2,4,46889,39490
786,3,2,3,33729,39490
787,8,2,3,5000,39490
788,1,1,22,27326,39490
789,7,1,18,33877,8499
790,7,2,6,91830,8499
791,5,2,30,5000,8499
526,1,2,30,70649,8499
570,3,1,4,25204,8499
792,5,2,7,10000,8499
793,6,2,4,57693,8499
75,5,1,4,10,8499
136,3,1,16,29720,8499
60,1,2,7,33142,8499
164,3,2,28,20148,8499
689,4,2,3,25781,8499
45,5,1,3,13494,8499
794,2,2,6,64913,8499
689,5,2,3,9856,8499
795,3,2,6,84611,8499
169,2,2,2,62350,8499
796,7,2,15,71168,8499
797,8,2,4,100,8499
798,7,2,30,116467,8499
799,5,2,6,9999,8499
800,6,1,3,82064,8499
76,2,1,8,53799,8499
801,6,1,10,65001,8499
802,3,2,30,16811,8499
658,2,2,30,28407,8499
11,3,1,4,32918,8499
803,1,1,6,62542,8499
83,3,2,6,84778,8499
127,4,1,11,17510,8499
127,4,1,11,17510,16489
62,2,2,10,41149,16489
804,2,1,30,35703,16489
805,5,2,3,20449,16489
75,2,1,10,50788,16489
806,1,1,6,97292,16489
807,3,2,3,33572,16489
808,3,1,4,16772,16489
809,4,1,6,5600,16489
387,3,2,3,59292,16489
426,3,2,6,54418,16489
31,5,1,3,15017,16489
31,5,1,3,9562,16489
810,6,2,4,27097,16489
811,9,1,6,136165,16489
812,2,1,10,48343,16489
133,3,1,6,67249,16489
813,2,1,10,83646,16489
814,2,1,4,36028,16489
815,2,2,4,46742,16489
718,5,2,6,11800,16489
816,4,1,14,20359,16489
817,12,1,15,82500,16489
818,5,2,6,11000,16489
742,6,1,1,38826,16489
64,2,2,10,26158,16489
106,3,1,5,86159,16489
819,3,2,2,49913,16489
737,4,1,13,22700,16489
820,7,2,6,109516,16489
821,1,1,10,64000,14799
822,9,1,10,125076,14799
738,4,1,50,15300,14799
823,3,2,3,30705,14799
824,4,2,6,14980,14799
825,3,1,4,76017,14799
802,1,2,30,67822,14799
485,5,2,3,5000,14799
45,5,1,3,5855,14799
21,3,2,15,29947,14799
826,1,1,50,89335,14799
776,5,2,3,20205,14799
50,5,2,3,3937,14799
827,3,1,55,38023,14799
828,4,2,3,9300,14799
829,3,1,8,46655,14799
27,5,1,14,13669,14799
158,4,1,14,16529,14799
830,4,1,6,14134,14799
831,1,1,12,102651,14799
60,2,2,4,54315,14799
832,1,2,4,60757,14799
833,3,1,21,49700,14799
834,1,1,21,53944,14799
835,2,2,10,45868,14799
836,1,2,3,89664,14799
837,5,2,30,21952,14799
16,2,1,12,40000,14799
838,4,2,4,13176,14799
839,5,1,3,21329,14799
840,2,2,4,8450,18599
84,5,1,3,12,18599
63,4,1,8,13331,18599
841,1,1,10,27111,18599
842,3,2,3,50248,18599
843,3,2,40,52203,18599
844,6,1,3,73312,18599
845,5,1,51,3040,18599
31,5,1,3,12813,18599
846,8,2,7,9500,18599
192,7,1,19,81975,18599
847,3,1,4,37167,18599
848,3,1,8,21801,18599
849,2,2,2,40910,18599
850,5,1,20,15872,18599
293,2,2,30,20992,18599
851,1,1,30,56173,18599
852,3,1,12,23609,18599
356,4,2,3,15500,18599
26,4,2,16,15555,18599
853,9,1,15,78800,18599
853,9,1,15,78800,18599
854,5,2,11,3500,18599
307,2,1,11,67197,18599
855,3,2,6,51499,18599
856,2,2,23,41445,18599
63,4,1,8,8749,18599
435,9,2,3,74831,18599
93,7,2,17,82421,18599
857,5,2,4,100,18599
858,2,1,26,90004,21999
859,2,1,18,81780,21999
860,7,2,6,148637,21999
861,5,2,14,1667,21999
862,2,2,5,28424,21999
863,5,2,20,9520,21999
864,4,2,3,19633,21999
606,2,2,3,83742,21999
865,8,2,4,7000,21999
63,4,1,8,7477,21999
866,3,2,42,68379,21999
867,2,2,7,79645,21999
868,6,2,4,73288,21999
498,5,1,14,29914,21999
869,3,2,15,44204,21999
870,5,2,3,9990,21999
871,5,1,3,20009,21999
102,5,2,3,10000,21999
872,3,2,3,59981,21999
873,1,1,21,34200,21999
874,3,2,10,132799,21999
747,3,1,4,23020,21999
875,1,1,12,85105,21999
876,2,1,5,61990,21999
848,3,1,8,29993,21999
672,6,2,15,53065,21999
877,1,2,40,35994,21999
878,5,2,3,5000,21999
222,4,1,12,67898,21999
27,5,1,4,6684,21999
879,5,2,6,8000,47900
880,7,1,15,104859,47900
881,3,1,8,35193,47900
520,8,2,6,10000,47900
882,2,1,16,26713,47900
334,3,2,10,33086,47900
883,5,1,50,800,47900
769,2,1,50,76499,47900
884,3,1,25,18373,47900
885,2,2,6,52384,47900
825,3,1,4,72700,47900
886,2,2,40,125304,47900
887,5,1,14,11452,47900
888,5,2,4,6287,47900
297,3,1,8,13718,47900
889,3,1,14,35351,47900
890,4,2,6,18432,47900
891,3,1,7,27100,47900
892,1,2,3,73609,47900
893,9,1,6,73791,47900
894,3,2,5,98816,47900
106,2,1,5,53892,47900
482,5,2,3,20150,47900
895,3,2,3,51000,47900
896,3,2,6,49107,47900
897,3,1,3,53692,47900
306,5,1,44,200,47900
898,1,1,10,31625,47900
899,2,2,3,46993,47900
152,3,1,11,17518,47900
265,2,1,3,43437,16990
215,3,2,14,54600,16990
900,1,1,12,52091,16990
901,3,2,4,25097,16990
902,6,1,10,134108,16990
903,1,1,10,53452,16990
904,1,2,6,63617,16990
905,3,2,3,77215,16990
906,6,2,5,59439,16990
907,2,2,6,49434,16990
170,2,2,3,58500,16990
908,9,1,10,76618,16990
909,2,2,6,78502,16990
651,5,2,3,11252,16990
83,3,2,6,22250,16990
910,3,2,32,43826,16990
911,5,2,6,17500,16990
912,4,2,3,14723,16990
478,2,1,10,45621,16990
31,5,1,3,11823,16990
109,4,1,3,37788,16990
135,1,2,7,122912,16990
58,5,1,3,11326,16990
474,4,2,47,18140,16990
913,5,2,25,9000,16990
914,5,2,15,8000,16990
480,4,1,14,16669,16990
293,3,2,30,52500,16990
915,5,2,6,4266,16990
144,4,1,14,19659,16990
35,5,2,6,5765,29480
916,5,2,6,13343,29480
917,3,1,31,41748,29480
304,2,2,4,42371,29480
918,4,1,55,12461,29480
58,5,1,3,19660,29480
919,5,2,15,6000,29480
920,5,2,47,10900,29480
921,2,2,3,62438,29480
922,8,2,3,15,29480
923,4,1,12,33395,29480
924,6,1,2,39211,29480
202,3,2,33,54991,29480
925,4,2,3,5000,29480
926,1,2,6,41965,29480
758,3,2,6,66412,29480
395,5,2,3,1944,29480
561,9,2,7,109408,29480
71,2,2,39,40549,29480
451,5,2,6,24530,29480
29,2,1,5,55042,29480
927,1,1,21,59299,29480
928,1,1,10,63000,29480
637,2,1,2,30345,29480
929,2,2,3,69469,29480
930,3,2,4,68633,29480
931,9,2,4,81206,29480
932,1,2,3,86700,29480
2,2,2,2,46058,29480
933,5,2,3,100,29480
934,9,1,8,90715,9899
935,5,2,10,5600,9899
711,6,1,17,30050,9899
936,3,2,23,44766,9899
937,1,2,3,71000,9899
938,9,1,4,92301,9899
939,2,1,10,82800,9899
586,5,2,6,12600,9899
102,4,2,3,30281,9899
31,5,1,3,4187,9899
940,2,1,3,41113,9899
70,2,1,12,21418,9899
941,4,2,5,12946,9899
942,2,1,10,53661,9899
943,9,2,2,19319,9899
944,4,2,3,18343,9899
945,3,1,4,101703,9899
215,3,2,14,46676,9899
129,3,1,11,30100,9899
501,5,2,6,7,9899
24,5,2,3,20999,9899
20,5,1,4,100,9899
946,1,2,10,98638,9899
947,7,2,3,58317,9899
948,5,2,56,10000,9899
949,3,2,3,14300,9899
950,5,1,13,19408,9899
44,2,1,5,93179,9899
951,2,2,7,101215,9899
145,4,1,3,37048,9899
952,1,1,5,79816,12299
953,1,1,1,23620,12299
954,3,2,2,55000,12299
955,6,2,3,70050,12299
956,2,2,5,44231,12299
957,11,2,28,102500,12299
958,2,2,2,91045,12299
959,7,2,15,43203,12299
960,3,2,6,29571,12299
961,5,2,6,45,12299
118,2,1,4,74631,12299
607,2,2,5,63250,12299
962,3,2,30,102617,12299
963,5,2,6,4500,12299
964,5,2,3,9418,12299
965,3,2,10,109816,12299
966,6,1,4,49601,12299
967,2,2,4,69763,12299
968,7,1,18,47731,12299
395,5,2,3,9999,12299
909,3,2,3,83264,12299
969,9,1,6,92767,12299
280,11,1,43,105798,12299
970,2,1,14,81727,12299
971,6,2,7,90050,12299
972,2,1,7,34963,12299
973,1,2,10,68858,12299
974,2,2,2,34267,12299
24,5,2,3,10500,12299
975,3,2,30,23396,12299
976,3,1,14,24547,13049
977,2,1,14,34586,13049
978,2,1,5,39755,13049
10,5,2,20,5,13049
144,5,1,14,2790,13049
19,4,1,14,27284,13049
979,4,2,6,74982,13049
672,1,2,15,40966,13049
980,3,1,16,68073,13049
981,4,1,5,11403,13049
982,6,1,8,52500,13049
50,5,2,3,738,13049
983,2,2,6,41000,13049
984,5,1,3,12007,13049
110,4,1,14,11451,13049
332,3,2,6,63359,13049
45,5,1,3,2714,13049
985,3,2,3,54425,13049
986,12,1,55,122920,13049
31,5,1,3,8132,13049
987,2,2,4,53583,13049
988,6,1,5,142097,13049
989,11,1,6,160473,13049
164,4,2,28,23822,13049
863,4,2,20,13306,13049
990,7,2,7,78088,13049
991,3,1,3,19383,13049
992,9,2,7,79253,13049
993,2,1,4,46827,13049
137,3,2,4,60078,13049
27,5,1,14,9554,17490
994,1,1,10,76557,17490
995,2,1,14,58385,17490
996,1,1,12,51395,17490
107,5,2,29,3500,17490
997,5,2,6,12000,17490
137,3,2,4,13702,17490
998,3,2,3,58777,17490
999,3,2,3,16942,17490
1000,3,1,6,85683,17490
1001,5,2,57,5000,17490
1002,2,2,3,18816,17490
368,1,2,15,43691,17490
53,3,1,11,13703,17490
1003,3,1,4,34094,17490
1004,3,2,6,26792,17490
618,5,2,3,6990,17490
1005,6,2,38,68237,17490
1006,2,2,6,63864,17490
1007,2,1,21,25842,17490
1008,7,1,46,54549,17490
176,5,2,4,500,17490
1009,4,1,12,48000,17490
84,5,1,6,2933,17490
1010,4,2,4,20750,17490
1011,8,2,6,9990,17490
91,2,2,4,51400,17490
524,5,2,3,5000,17490
1012,5,1,6,15227,17490
1013,1,1,21,64425,17490
158,3,1,14,10269,15799
1014,9,2,4,123994,15799
640,3,2,6,82000,15799
1015,3,1,3,71236,15799
35,5,2,6,1993,15799
1016,2,2,7,69886,15799
1017,6,1,22,118445,15799
949,3,2,4,14500,15799
1018,8,2,34,5000,15799
1019,3,1,6,26067,15799
102,8,2,3,10000,15799
1020,2,1,26,53620,15799
1021,7,1,46,98036,15799
1022,1,1,50,44460,15799
1023,3,2,3,56446,15799
1024,2,1,16,35245,15799
1025,8,2,3,7000,15799
1026,3,1,11,19252,15799
1027,5,2,6,7542,15799
1028,5,2,3,6484,15799
848,3,1,8,28098,15799
1029,2,1,58,35800,15799
331,4,2,3,17379,15799
1030,5,2,23,10544,15799
1031,6,2,29,64053,15799
1032,13,1,18,138624,15799
1033,11,1,5,78898,15799
760,4,1,8,24481,15799
36,4,1,4,15785,15799
1034,5,2,3,16450,15799
726,5,2,6,12000,89990
1035,6,2,5,78820,89990
1036,2,2,4,70500,89990
1031,6,2,29,83033,89990
1037,2,1,34,80597,89990
1038,4,2,3,22704,89990
53,3,1,11,46200,89990
1039,3,2,23,45174,89990
286,1,1,17,65050,89990
116,2,2,13,11582,89990
135,1,2,7,76678,89990
1040,8,1,59,100,89990
699,3,1,14,40045,89990
1041,3,2,28,46120,89990
1042,1,2,10,125323,89990
1021,9,1,46,77543,89990
45,5,1,3,3067,89990
651,5,2,3,15500,89990
1043,3,2,5,36418,89990
1044,6,2,4,68866,89990
1045,4,2,14,34680,89990
915,5,2,6,1728,89990
1046,2,2,3,33702,89990
711,9,1,17,52161,89990
1047,6,1,3,99554,89990
498,5,1,14,500,89990
1048,5,2,6,7000,89990
319,7,1,19,66986,89990
48,4,2,3,24807,89990
1049,2,1,2,46855,89990
1050,3,2,3,55574,23499
1051,8,2,6,9000,23499
1052,1,1,5,86181,23499
1053,1,2,4,60118,23499
1054,2,1,10,36954,23499
395,5,2,3,2095,23499
1055,1,1,7,63000,23499
473,3,2,4,23182,23499
1056,3,1,3,82241,23499
1057,1,1,20,90321,23499
620,1,1,41,107054,23499
1058,3,2,6,94609,23499
1059,3,2,5,58161,23499
1060,12,2,1,60976,23499
1061,8,2,20,100,23499
1062,6,2,4,38038,23499
1063,2,1,5,48363,23499
1064,4,2,4,8667,23499
102,4,2,3,25536,23499
45,5,1,3,8730,23499
1065,1,1,10,82924,23499
75,2,1,10,36317,23499
27,5,1,14,21352,23499
1066,2,1,12,118990,23499
1067,3,2,5,42133,23499
1068,2,2,11,39622,23499
1069,4,1,5,72459,23499
451,4,2,6,19524,23499
1070,2,2,10,54000,23499
1071,2,2,3,68041,23499
1072,3,1,5,47291,17680
1073,3,2,6,29101,17680
1074,8,2,6,100,17680
1075,5,2,3,11028,17680
923,5,1,12,10,17680
1076,2,2,23,72405,17680
1077,9,1,2,75000,17680
31,5,1,3,7066,17680
1078,2,2,3,49908,17680
1079,1,1,3,76934,17680
1080,5,2,3,5000,17680
1045,5,2,4,2383,17680
1003,4,1,4,12085,17680
18,2,2,13,41835,17680
1081,9,2,10,48560,17680
1082,5,2,3,9900,17680
1083,2,2,2,22102,17680
1084,3,1,60,20494,17680
1085,6,1,21,56400,17680
1086,3,2,3,57174,17680
993,2,1,4,32604,17680
1087,1,2,5,71061,17680
118,5,1,4,10300,17680
1088,1,1,7,98453,17680
1089,3,1,3,19750,17680
1090,3,1,3,25471,17680
691,5,2,20,10,17680
1091,5,2,6,100,17680
1092,1,2,10,81952,17680
52,5,1,3,4440,17680
29,1,1,5,49604,16999
1069,4,1,5,53107,16999
1093,2,2,3,70500,16999
1094,7,1,3,95412,16999
1095,5,2,47,10730,16999
39,3,2,14,37695,16999
1096,4,2,16,1706,16999
144,5,1,14,10449,16999
1097,2,1,4,46915,16999
711,9,1,17,100191,16999
1098,1,1,5,45176,16999
427,6,1,7,32579,16999
137,3,2,4,12908,16999
185,2,2,2,31718,16999
1099,4,2,30,14671,16999
1100,3,1,16,15000,16999
145,4,1,3,37737,16999
1101,9,2,37,47516,16999
9,4,1,8,7070,16999
71,4,2,3,20528,16999
1102,2,2,4,60815,16999
164,3,2,28,8306,16999
76,5,1,4,6000,16999
60,2,2,4,37011,16999
1103,3,2,6,47170,16999
235,7,2,36,84748,16999
912,5,2,3,9000,16999
1104,6,2,10,79553,16999
1105,4,2,6,26510,16999
121,5,1,14,40706,16999
10,2,2,9,26365,19490
1106,2,2,3,36314,19490
1107,1,2,6,74514,19490
737,3,1,13,24587,19490
1108,1,1,6,47147,19490
1109,2,2,3,42940,19490
1110,1,1,10,82546,19490
1111,13,1,6,171800,19490
460,4,2,3,4225,19490
711,9,1,17,87977,19490
53,3,1,11,30600,19490
1112,5,2,3,23226,19490
1113,5,2,3,9900,19490
489,1,2,10,94952,19490
1114,3,2,5,20801,19490
74,5,1,14,100,19490
1115,6,2,30,59000,19490
1116,2,2,6,62768,19490
1117,5,2,18,9990,19490
1118,8,1,39,5000,19490
1119,7,2,7,69590,19490
1120,3,1,32,37985,19490
1121,5,1,3,10,19490
1122,9,1,12,45405,19490
354,5,2,3,8500,19490
209,2,1,5,41032,19490
1123,6,1,10,92557,19490
1124,6,1,3,41431,19490
1125,5,2,16,9500,19490
74,5,1,14,3877,19490
343,1,1,10,51628,19989
814,1,1,4,44000,19989
1126,6,1,28,45808,19989
87,4,2,3,24001,19989
1127,3,2,15,31070,19989
82,3,1,14,19713,19989
113,6,1,10,12887,19989
1128,2,1,2,52097,19989
1124,6,1,3,101631,19989
34,5,1,4,14171,19989
1129,4,1,32,28912,19989
1130,2,1,39,90085,19989
31,5,1,3,16058,19989
109,4,1,3,36167,19989
1131,5,2,3,552,19989
1132,3,1,8,43995,19989
888,4,2,4,59155,19989
127,3,1,11,61558,19989
46,2,1,6,60003,19989
1133,5,1,3,15,19989
1133,5,1,3,15,19989
1134,2,1,12,13842,19989
124,2,1,6,54108,19989
1135,7,2,6,119288,19989
95,4,1,6,15875,19989
1136,2,2,6,39884,19989
802,1,2,30,75287,19989
1137,6,1,33,95334,19989
1138,7,2,6,58987,19989
356,5,2,3,25001,19989
819,2,2,2,38505,21799
1139,3,2,23,94316,21799
1124,9,1,6,83693,21799
1140,5,2,3,50,21799
1141,6,2,35,91763,21799
1142,6,1,10,87048,21799
1143,2,1,2,65320,21799
121,5,1,47,34585,21799
1144,3,1,3,58324,21799
45,4,1,3,24902,21799
1145,3,1,26,45718,21799
1146,5,1,3,5584,21799
110,4,1,14,14345,21799
1114,3,2,5,7126,21799
113,1,1,10,56106,21799
1147,5,2,61,1000,21799
186,3,2,6,49242,21799
1148,1,2,4,88697,21799
737,3,1,12,30701,21799
1149,2,1,3,30205,21799
176,4,2,4,8900,21799
1150,4,1,3,13778,21799
701,1,2,3,70150,21799
109,5,1,3,38805,21799
1151,2,1,10,60080,21799
76,3,1,8,37992,21799
1152,5,2,6,14203,21799
1153,1,1,12,46879,21799
1154,9,1,21,84217,21799
1155,9,2,6,38828,21799
1156,3,1,10,24413,19299
296,5,2,6,15000,19299
152,4,1,27,15677,19299
1157,3,2,3,20388,19299
1158,5,2,11,17500,19299
1159,7,2,1,48634,19299
37,5,2,3,2000,19299
1160,2,2,5,89851,19299
1161,12,1,10,133755,19299
1162,5,2,6,15000,19299
172,3,1,25,18996,19299
1163,6,2,33,87654,19299
1164,3,1,8,17815,19299
74,5,1,14,6339,19299
1165,8,1,5,1000,19299
1166,4,1,4,57702,19299
915,5,2,6,8102,19299
90,5,2,3,9800,19299
356,5,2,3,100,19299
21,2,2,15,31790,19299
1167,5,2,3,16678,19299
1168,7,1,8,57184,19299
175,4,2,6,10780,19299
1169,5,1,6,8960,19299
129,5,1,27,10186,19299
1170,5,2,3,1552,19299
19,5,1,14,10739,19299
336,2,1,16,42503,19299
1171,3,2,4,50340,19299
1172,6,1,26,36482,19299
53,3,1,11,16546,12980
1173,1,1,22,72860,12980
1174,2,2,6,90140,12980
1175,6,1,5,93335,12980
1080,5,2,3,10,12980
1176,9,2,28,74152,12980
1177,5,2,5,9990,12980
1178,4,1,13,13352,12980
1179,12,1,21,46572,12980
1180,2,1,14,33235,12980
1181,3,2,20,19278,12980
1182,2,2,5,49050,12980
1045,5,2,14,14000,12980
517,2,2,52,27711,12980
1183,6,2,38,68299,12980
1184,3,2,10,134162,12980
83,3,2,6,36133,12980
1185,2,1,30,24862,12980
1186,8,2,62,50,12980
696,3,2,2,25415,12980
858,3,1,60,63040,12980
3,3,2,3,66322,12980
542,2,2,39,58212,12980
1187,4,1,13,32253,12980
1188,4,2,20,9900,12980
1189,1,1,35,125523,12980
1190,9,2,6,65300,12980
103,3,1,14,44758,12980
82,2,1,14,61787,12980
1191,1,2,10,126259,12980
1192,6,2,12,51080,8380
1193,3,2,10,29408,8380
1194,5,2,6,15337,8380
188,5,2,23,8900,8380
1195,5,2,3,9900,8380
11,3,1,4,22987,8380
62,5,2,4,5000,8380
313,2,2,4,19331,8380
1196,5,2,17,12100,8380
342,1,1,13,80922,8380
1197,5,2,30,11245,8380
114,4,2,25,6030,8380
1198,3,2,3,76076,8380
1199,1,1,22,49084,8380
1200,8,2,3,7000,8380
319,9,1,19,80599,8380
188,2,2,3,30372,8380
109,4,1,3,38407,8380
21,2,2,15,69576,8380
67,1,1,22,15675,8380
1201,3,2,6,19797,8380
53,3,1,11,19950,8380
1202,5,2,10,20014,8380
1203,1,2,6,66508,8380
780,3,2,6,57818,8380
764,3,2,4,62997,8380
1204,2,2,54,81978,8380
110,4,1,14,21374,8380
1205,4,1,17,19452,8380
685,2,2,5,47577,8380
11,3,1,4,44014,14999
1206,1,1,5,28700,14999
1207,5,2,3,4000,14999
1208,4,2,6,23997,14999
765,4,2,24,12072,14999
829,3,1,8,49128,14999
31,5,1,3,19070,14999
1209,5,2,2,7660,14999
1099,3,2,30,31842,14999
565,5,1,13,9183,14999
1210,6,1,11,51453,14999
1211,1,2,6,62600,14999
1212,1,1,5,124200,14999
1213,3,2,14,46845,14999
29,1,1,5,75249,14999
1214,7,1,17,124031,14999
1215,3,1,4,29064,14999
197,1,1,31,65774,14999
164,3,2,28,35355,14999
331,5,2,3,5000,14999
450,5,2,6,5000,14999
1216,2,2,2,43922,14999
134,3,1,14,22376,14999
11,3,1,4,36091,14999
1217,2,2,30,44998,14999
1218,8,2,6,5900,14999
34,4,1,7,49999,14999
1219,5,1,5,16155,14999
1220,5,2,3,9500,14999
657,2,1,10,77728,14999
1221,8,2,6,9000,52990
1222,3,2,5,86408,52990
1223,3,2,5,49780,52990
1224,1,1,50,108427,52990
62,2,2,10,71106,52990
700,2,2,6,20737,52990
62,3,2,10,4622,52990
1225,12,2,33,86172,52990
1074,8,2,6,15,52990
1226,11,1,5,81849,52990
531,3,2,28,11402,52990
1106,2,2,3,42289,52990
1227,2,2,6,10704,52990
1228,2,2,45,65628,52990
1229,2,1,7,56248,52990
854,5,2,11,3500,52990
1230,4,1,8,9665,52990
137,3,2,4,12016,52990
1231,4,2,6,22569,52990
1231,4,2,6,22569,52990
146,2,1,12,31564,52990
475,1,1,10,64602,52990
1232,2,2,20,74700,52990
11,4,1,4,15622,52990
11,3,1,4,36551,52990
41,3,1,13,40316,52990
1233,9,1,10,106453,52990
1234,3,2,25,21831,52990
500,5,2,4,5,52990
1177,4,2,5,22330,52990
1235,2,2,6,30377,51990
1236,2,2,4,47092,51990
121,5,1,14,17647,51990
1237,11,1,21,82580,51990
1238,6,1,5,54924,51990
1239,5,1,23,7500,51990
1240,4,2,3,124,51990
1241,1,1,17,47263,51990
1242,5,2,3,1230,51990
1243,5,1,3,2875,51990
1244,3,1,9,56773,51990
757,3,2,3,123781,51990
45,5,1,3,15000,51990
1245,5,1,5,10899,51990
1246,5,2,3,6000,51990
11,3,1,4,24814,51990
1247,7,1,28,91603,51990
1248,1,1,21,24863,51990
1249,3,2,3,46994,51990
317,4,2,3,12490,51990
1250,5,1,50,9900,51990
888,4,2,4,62016,51990
54,2,2,15,20499,51990
64,3,2,10,32076,51990
1251,6,1,10,64408,51990
502,5,2,20,11090,51990
133,3,1,6,20445,51990
1252,3,1,11,33749,51990
915,5,2,6,2996,51990
1253,11,1,6,62655,51990
1254,7,1,12,98635,10999
35,5,2,6,6840,10999
1255,5,2,6,34729,10999
1256,1,1,6,58695,10999
1257,2,2,6,44594,10999
1258,3,2,6,46943,10999
1259,3,1,12,36720,10999
531,3,2,28,19964,10999
1260,6,2,15,75699,10999
1261,1,2,41,119275,10999
1262,2,2,7,24607,10999
1263,9,1,10,92021,10999
1264,3,1,6,33821,10999
87,3,2,3,51055,10999
1265,1,2,45,117794,10999
31,5,1,3,2511,10999
708,5,2,3,8500,10999
377,2,1,2,42743,10999
1266,2,1,8,75805,10999
135,2,2,7,52944,10999
76,5,1,4,6000,10999
163,8,1,5,9900,10999
700,2,2,6,44639,10999
1267,2,2,4,72200,10999
1268,2,1,17,15969,10999
1268,2,1,17,15969,10999
137,5,2,7,6000,10999
1269,9,1,10,88740,10999
2,2,2,2,33626,10999
1270,4,2,23,21797,10999
1271,8,2,3,5000,36999
1197,5,2,37,7500,36999
1272,5,2,17,12500,36999
948,4,2,17,12683,36999
1273,4,1,16,39671,36999
1274,5,2,6,10000,36999
78,3,1,3,38628,36999
848,3,1,8,19979,36999
89,2,1,2,51950,36999
1275,3,1,13,10373,36999
1276,2,2,6,74056,36999
154,1,1,4,57092,36999
1230,3,1,8,11619,36999
16,3,1,12,10547,36999
1277,5,2,3,8500,36999
1278,5,1,23,21940,36999
1279,4,2,40,27980,36999
63,4,1,8,11128,36999
1280,9,1,21,62334,36999
83,2,2,6,34816,36999
685,5,2,3,3510,36999
1128,2,1,2,27106,36999
870,5,2,3,9999,36999
38,2,1,18,29864,36999
186,2,2,6,38536,36999
1281,1,1,10,66400,36999
747,3,1,4,20558,36999
1282,4,1,4,7620,36999
118,2,1,4,34822,36999
1283,4,2,30,61088,36999
53,3,1,11,16529,12980
1284,4,1,27,68522,12980
339,8,2,6,8000,12980
765,3,2,24,10446,12980
1285,2,2,33,38084,12980
1286,1,2,5,62778,12980
1287,3,1,5,31192,12980
478,1,1,10,57357,12980
1288,1,2,42,56498,12980
38,1,1,18,44888,12980
1289,1,2,3,92306,12980
494,5,2,23,10,12980
